Date,UCSB CHIRPS Rainfall: avg, UCSB CHIRPS Rainfall: avg Percent of AOI with data
2013-5-20 00:00:00,0.726,71.02,
2013-5-21 00:00:00,1.965,71.02,
2013-5-22 00:00:00,0.786,71.02,
2013-5-23 00:00:00,1.095,71.02,
2013-5-24 00:00:00,0.091,71.02,
2013-5-25 00:00:00,6.451,71.02,
2013-5-26 00:00:00,7.316,71.02,
2013-5-27 00:00:00,2.918,71.02,
2013-5-28 00:00:00,2.043,71.02,
2013-5-29 00:00:00,4.170,71.02,
2013-5-30 00:00:00,5.231,71.02,
2013-6-1 00:00:00,2.695,71.02,
2013-6-2 00:00:00,9.812,71.02,
2013-6-3 00:00:00,7.009,71.02,
2013-6-4 00:00:00,6.276,71.02,
2013-6-5 00:00:00,1.353,71.02,
2013-6-6 00:00:00,1.420,71.02,
2013-6-7 00:00:00,4.743,71.02,
2013-6-8 00:00:00,6.854,71.02,
2013-6-9 00:00:00,3.554,71.02,
2013-6-10 00:00:00,5.229,71.02,
2013-6-11 00:00:00,1.784,71.02,
2013-6-12 00:00:00,1.391,71.02,
2013-6-13 00:00:00,3.513,71.02,
2013-6-14 00:00:00,3.097,71.02,
2013-6-15 00:00:00,1.031,71.02,
2013-6-16 00:00:00,4.727,71.02,
2013-6-17 00:00:00,5.159,71.02,
2013-6-18 00:00:00,1.444,71.02,
2013-6-19 00:00:00,0.412,71.02,
2013-6-20 00:00:00,0.344,71.02,
2013-6-21 00:00:00,2.942,71.02,
2013-6-22 00:00:00,2.033,71.02,
2013-6-23 00:00:00,2.042,71.02,
2013-6-24 00:00:00,1.810,71.02,
2013-6-25 00:00:00,4.327,71.02,
2013-6-26 00:00:00,7.069,71.02,
2013-6-27 00:00:00,1.190,71.02,
2013-6-28 00:00:00,4.884,71.02,
2013-6-29 00:00:00,2.836,71.02,
2013-6-30 00:00:00,1.162,71.02,
2013-6-31 00:00:00,4.971,71.02,
2013-7-1 00:00:00,9.641,71.02,
2013-7-2 00:00:00,2.709,71.02,
2013-7-3 00:00:00,2.236,71.02,
2013-7-4 00:00:00,1.726,71.02,
2013-7-5 00:00:00,4.118,71.02,
2013-7-6 00:00:00,7.924,71.02,
2013-7-7 00:00:00,10.881,71.02,
2013-7-8 00:00:00,4.947,71.02,
2013-7-9 00:00:00,9.550,71.02,
2013-7-10 00:00:00,11.445,71.02,
2013-7-11 00:00:00,9.151,71.02,
2013-7-12 00:00:00,7.003,71.02,
2013-7-13 00:00:00,1.813,71.02,
2013-7-14 00:00:00,1.613,71.02,
2013-7-15 00:00:00,5.475,71.02,
2013-7-16 00:00:00,10.867,71.02,
2013-7-17 00:00:00,8.596,71.02,
2013-7-18 00:00:00,13.312,71.02,
2013-7-19 00:00:00,6.202,71.02,
2013-7-20 00:00:00,0.448,71.02,
2013-7-21 00:00:00,2.734,71.02,
2013-7-22 00:00:00,3.933,71.02,
2013-7-23 00:00:00,2.750,71.02,
2013-7-24 00:00:00,10.874,71.02,
2013-7-25 00:00:00,11.938,71.02,
2013-7-26 00:00:00,4.822,71.02,
2013-7-27 00:00:00,0.960,71.02,
2013-7-28 00:00:00,10.295,71.02,
2013-7-29 00:00:00,2.247,71.02,
2013-7-30 00:00:00,9.067,71.02,
2013-7-31 00:00:00,4.867,71.02,
2013-8-1 00:00:00,24.003,71.02,
2013-8-2 00:00:00,10.249,71.02,
2013-8-3 00:00:00,9.927,71.02,
2013-8-4 00:00:00,13.872,71.02,
2013-8-5 00:00:00,28.754,71.02,
2013-8-6 00:00:00,12.620,71.02,
2013-8-7 00:00:00,2.720,71.02,
2013-8-8 00:00:00,4.726,71.02,
2013-8-9 00:00:00,8.176,71.02,
2013-8-10 00:00:00,11.335,71.02,
2013-8-11 00:00:00,6.960,71.02,
2013-8-12 00:00:00,4.083,71.02,
2013-8-13 00:00:00,8.237,71.02,
2013-8-14 00:00:00,7.693,71.02,
2013-8-15 00:00:00,0.012,71.02,
2013-8-16 00:00:00,1.866,71.02,
2013-8-17 00:00:00,2.021,71.02,
2013-8-18 00:00:00,0.560,71.02,
2013-8-19 00:00:00,1.864,71.02,
2013-8-20 00:00:00,2.196,71.02,
2013-8-21 00:00:00,1.521,71.02,
2013-8-22 00:00:00,1.488,71.02,
2013-8-23 00:00:00,2.278,71.02,
2013-8-24 00:00:00,2.047,71.02,
2013-8-25 00:00:00,0.687,71.02,
2013-8-26 00:00:00,10.769,71.02,
2013-8-27 00:00:00,12.721,71.02,
2013-8-28 00:00:00,8.315,71.02,
2013-8-29 00:00:00,8.109,71.02,
2013-8-30 00:00:00,4.031,71.02,
2013-9-1 00:00:00,23.869,71.02,
2013-9-2 00:00:00,8.300,71.02,
2013-9-3 00:00:00,9.200,71.02,
2013-9-4 00:00:00,9.365,71.02,
2013-9-5 00:00:00,8.135,71.02,
2013-9-6 00:00:00,19.604,71.02,
2013-9-7 00:00:00,8.898,71.02,
2013-9-8 00:00:00,14.612,71.02,
2013-9-9 00:00:00,12.102,71.02,
2013-9-10 00:00:00,16.970,71.02,
2013-9-11 00:00:00,9.980,71.02,
2013-9-12 00:00:00,15.254,71.02,
2013-9-13 00:00:00,8.829,71.02,
2013-9-14 00:00:00,18.133,71.02,
2013-9-15 00:00:00,9.461,71.02,
2013-9-16 00:00:00,18.597,71.02,
2013-9-17 00:00:00,11.000,71.02,
2013-9-18 00:00:00,19.973,71.02,
2013-9-19 00:00:00,21.620,71.02,
2013-9-20 00:00:00,21.966,71.02,
2013-9-21 00:00:00,14.395,71.02,
2013-9-22 00:00:00,11.223,71.02,
2013-9-23 00:00:00,12.377,71.02,
2013-9-24 00:00:00,6.217,71.02,
2013-9-25 00:00:00,13.417,71.02,
2013-9-26 00:00:00,12.323,71.02,
2013-9-27 00:00:00,20.793,71.02,
2013-9-28 00:00:00,7.691,71.02,
2013-9-29 00:00:00,5.074,71.02,
2013-9-30 00:00:00,4.093,71.02,
2013-9-31 00:00:00,7.926,71.02,
2013-10-1 00:00:00,7.756,71.02,
2013-10-2 00:00:00,9.980,71.02,
2013-10-3 00:00:00,9.384,71.02,
2013-10-4 00:00:00,5.754,71.02,
2013-10-5 00:00:00,10.194,71.02,
2013-10-6 00:00:00,13.884,71.02,
2013-10-7 00:00:00,10.127,71.02,
2013-10-8 00:00:00,11.661,71.02,
2013-10-9 00:00:00,17.146,71.02,
2013-10-10 00:00:00,21.227,71.02,
2013-10-11 00:00:00,20.500,71.02,
2013-10-12 00:00:00,12.134,71.02,
2013-10-13 00:00:00,15.807,71.02,
2013-10-14 00:00:00,16.993,71.02,
2013-10-15 00:00:00,13.558,71.02,
2013-10-16 00:00:00,15.045,71.02,
2013-10-17 00:00:00,10.299,71.02,
2013-10-18 00:00:00,8.295,71.02,
2013-10-19 00:00:00,11.383,71.02,
2013-10-20 00:00:00,11.798,71.02,
2013-10-21 00:00:00,12.482,71.02,
2013-10-22 00:00:00,15.290,71.02,
2013-10-23 00:00:00,15.682,71.02,
2013-10-24 00:00:00,5.367,71.02,
2013-10-25 00:00:00,20.174,71.02,
2013-10-26 00:00:00,8.309,71.02,
2013-10-27 00:00:00,13.235,71.02,
2013-10-28 00:00:00,21.554,71.02,
2013-10-29 00:00:00,14.425,71.02,
2013-10-30 00:00:00,30.922,71.02,
2013-11-1 00:00:00,20.516,71.02,
2013-11-2 00:00:00,22.177,71.02,
2013-11-3 00:00:00,21.446,71.02,
2013-11-4 00:00:00,19.462,71.02,
2013-11-5 00:00:00,14.615,71.02,
2013-11-6 00:00:00,35.938,71.02,
2013-11-7 00:00:00,26.585,71.02,
2013-11-8 00:00:00,19.975,71.02,
2013-11-9 00:00:00,5.527,71.02,
2013-11-10 00:00:00,25.580,71.02,
2013-11-11 00:00:00,27.878,71.02,
2013-11-12 00:00:00,15.694,71.02,
2013-11-13 00:00:00,23.276,71.02,
2013-11-14 00:00:00,11.623,71.02,
2013-11-15 00:00:00,0.254,71.02,
2013-11-16 00:00:00,0.576,71.02,
2013-11-17 00:00:00,0.006,71.02,
2013-11-18 00:00:00,0.418,71.02,
2013-11-19 00:00:00,19.210,71.02,
2013-11-20 00:00:00,10.254,71.02,
2013-11-21 00:00:00,12.061,71.02,
2013-11-22 00:00:00,15.026,71.02,
2013-11-23 00:00:00,8.042,71.02,
2013-11-24 00:00:00,6.530,71.02,
2013-11-25 00:00:00,11.958,71.02,
2013-11-26 00:00:00,11.320,71.02,
2013-11-27 00:00:00,11.098,71.02,
2013-11-28 00:00:00,32.080,71.02,
2013-11-29 00:00:00,36.072,71.02,
2013-11-30 00:00:00,1.471,71.02,
2013-11-31 00:00:00,11.070,71.02,
2014-0-1 00:00:00,9.643,71.02,
2014-0-2 00:00:00,5.575,71.02,
2014-0-3 00:00:00,18.552,71.02,
2014-0-4 00:00:00,19.570,71.02,
2014-0-5 00:00:00,14.129,71.02,
2014-0-6 00:00:00,18.202,71.02,
2014-0-7 00:00:00,9.177,71.02,
2014-0-8 00:00:00,3.817,71.02,
2014-0-9 00:00:00,7.767,71.02,
2014-0-10 00:00:00,10.171,71.02,
2014-0-11 00:00:00,8.400,71.02,
2014-0-12 00:00:00,15.147,71.02,
2014-0-13 00:00:00,6.135,71.02,
2014-0-14 00:00:00,4.435,71.02,
2014-0-15 00:00:00,0.219,71.02,
2014-0-16 00:00:00,0.732,71.02,
2014-0-17 00:00:00,0.231,71.02,
2014-0-18 00:00:00,0.250,71.02,
2014-0-19 00:00:00,7.728,71.02,
2014-0-20 00:00:00,0.282,71.02,
2014-0-21 00:00:00,3.204,71.02,
2014-0-22 00:00:00,0.871,71.02,
2014-0-23 00:00:00,2.081,71.02,
2014-0-24 00:00:00,0.716,71.02,
2014-0-25 00:00:00,0.183,71.02,
2014-0-26 00:00:00,6.062,71.02,
2014-0-27 00:00:00,2.846,71.02,
2014-0-28 00:00:00,0.586,71.02,
2014-0-29 00:00:00,0.560,71.02,
2014-0-30 00:00:00,0.296,71.02,
2014-0-31 00:00:00,0,71.02,
2014-1-1 00:00:00,0.090,71.02,
2014-1-2 00:00:00,1.015,71.02,
2014-1-3 00:00:00,1.089,71.02,
2014-1-4 00:00:00,0.531,71.02,
2014-1-5 00:00:00,0.615,71.02,
2014-1-6 00:00:00,0.227,71.02,
2014-1-7 00:00:00,0,71.02,
2014-1-8 00:00:00,0.146,71.02,
2014-1-9 00:00:00,2.251,71.02,
2014-1-10 00:00:00,4.697,71.02,
2014-1-11 00:00:00,1.660,71.02,
2014-1-12 00:00:00,0,71.02,
2014-1-13 00:00:00,0.276,71.02,
2014-1-14 00:00:00,3.691,71.02,
2014-1-15 00:00:00,1.719,71.02,
2014-1-16 00:00:00,0.008,71.02,
2014-1-17 00:00:00,0.680,71.02,
2014-1-18 00:00:00,0.300,71.02,
2014-1-19 00:00:00,5.941,71.02,
2014-1-20 00:00:00,19.258,71.02,
2014-1-21 00:00:00,3.589,71.02,
2014-1-22 00:00:00,9.516,71.02,
2014-1-23 00:00:00,0.137,71.02,
2014-1-24 00:00:00,1.767,71.02,
2014-1-25 00:00:00,0.616,71.02,
2014-1-26 00:00:00,2.026,71.02,
2014-1-27 00:00:00,0.403,71.02,
2014-1-28 00:00:00,2.972,71.02,
2014-2-1 00:00:00,3.380,71.02,
2014-2-2 00:00:00,3.288,71.02,
2014-2-3 00:00:00,6.505,71.02,
2014-2-4 00:00:00,2.384,71.02,
2014-2-5 00:00:00,0.189,71.02,
2014-2-6 00:00:00,0.512,71.02,
2014-2-7 00:00:00,0.155,71.02,
2014-2-8 00:00:00,0,71.02,
2014-2-9 00:00:00,0.568,71.02,
2014-2-10 00:00:00,0.136,71.02,
2014-2-11 00:00:00,0.247,71.02,
2014-2-12 00:00:00,0,71.02,
2014-2-13 00:00:00,0.709,71.02,
2014-2-14 00:00:00,1.104,71.02,
2014-2-15 00:00:00,20.562,71.02,
2014-2-16 00:00:00,14.279,71.02,
2014-2-17 00:00:00,2.837,71.02,
2014-2-18 00:00:00,4.383,71.02,
2014-2-19 00:00:00,2.354,71.02,
2014-2-20 00:00:00,8.864,71.02,
2014-2-21 00:00:00,7.816,71.02,
2014-2-22 00:00:00,2.749,71.02,
2014-2-23 00:00:00,0.357,71.02,
2014-2-24 00:00:00,0.370,71.02,
2014-2-25 00:00:00,0.186,71.02,
2014-2-26 00:00:00,4.686,71.02,
2014-2-27 00:00:00,7.281,71.02,
2014-2-28 00:00:00,9.621,71.02,
2014-2-29 00:00:00,4.314,71.02,
2014-2-30 00:00:00,4.007,71.02,
2014-2-31 00:00:00,21.822,71.02,
2014-3-1 00:00:00,12.717,71.02,
2014-3-2 00:00:00,6.361,71.02,
2014-3-3 00:00:00,22.722,71.02,
2014-3-4 00:00:00,14.999,71.02,
2014-3-5 00:00:00,8.962,71.02,
2014-3-6 00:00:00,0.885,71.02,
2014-3-7 00:00:00,2.300,71.02,
2014-3-8 00:00:00,2.713,71.02,
2014-3-9 00:00:00,3.905,71.02,
2014-3-10 00:00:00,7.688,71.02,
2014-3-11 00:00:00,13.192,71.02,
2014-3-12 00:00:00,12.205,71.02,
2014-3-13 00:00:00,5.702,71.02,
2014-3-14 00:00:00,11.468,71.02,
2014-3-15 00:00:00,9.804,71.02,
2014-3-16 00:00:00,8.794,71.02,
2014-3-17 00:00:00,6.705,71.02,
2014-3-18 00:00:00,4.872,71.02,
2014-3-19 00:00:00,5.383,71.02,
2014-3-20 00:00:00,8.638,71.02,
2014-3-21 00:00:00,5.264,71.02,
2014-3-22 00:00:00,4.687,71.02,
2014-3-23 00:00:00,13.518,71.02,
2014-3-24 00:00:00,12.005,71.02,
2014-3-25 00:00:00,6.580,71.02,
2014-3-26 00:00:00,5.703,71.02,
2014-3-27 00:00:00,12.028,71.02,
2014-3-28 00:00:00,4.559,71.02,
2014-3-29 00:00:00,8.173,71.02,
2014-3-30 00:00:00,6.597,71.02,
2014-4-1 00:00:00,6.796,71.02,
2014-4-2 00:00:00,3.348,71.02,
2014-4-3 00:00:00,5.039,71.02,
2014-4-4 00:00:00,3.550,71.02,
2014-4-5 00:00:00,3.477,71.02,
2014-4-6 00:00:00,5.700,71.02,
2014-4-7 00:00:00,15.531,71.02,
2014-4-8 00:00:00,11.838,71.02,
2014-4-9 00:00:00,8.202,71.02,
2014-4-10 00:00:00,14.445,71.02,
2014-4-11 00:00:00,6.657,71.02,
2014-4-12 00:00:00,15.896,71.02,
2014-4-13 00:00:00,6.338,71.02,
2014-4-14 00:00:00,11.818,71.02,
2014-4-15 00:00:00,8.840,71.02,
2014-4-16 00:00:00,12.369,71.02,
2014-4-17 00:00:00,9.695,71.02,
2014-4-18 00:00:00,9.693,71.02,
2014-4-19 00:00:00,7.387,71.02,
2014-4-20 00:00:00,8.523,71.02,
2014-4-21 00:00:00,7.192,71.02,
2014-4-22 00:00:00,4.502,71.02,
2014-4-23 00:00:00,6.385,71.02,
2014-4-24 00:00:00,3.277,71.02,
2014-4-25 00:00:00,4.830,71.02,
2014-4-26 00:00:00,16.043,71.02,
2014-4-27 00:00:00,5.508,71.02,
2014-4-28 00:00:00,2.899,71.02,
2014-4-29 00:00:00,8.743,71.02,
2014-4-30 00:00:00,15.200,71.02,
2014-4-31 00:00:00,5.610,71.02,
2014-5-1 00:00:00,17.163,71.02,
2014-5-2 00:00:00,12.127,71.02,
2014-5-3 00:00:00,15.961,71.02,
2014-5-4 00:00:00,27.636,71.02,
2014-5-5 00:00:00,13.121,71.02,
2014-5-6 00:00:00,1.723,71.02,
2014-5-7 00:00:00,0.139,71.02,
2014-5-8 00:00:00,0.658,71.02,
2014-5-9 00:00:00,0.439,71.02,
2014-5-10 00:00:00,0.191,71.02,
2014-5-11 00:00:00,3.821,71.02,
2014-5-12 00:00:00,8.878,71.02,
2014-5-13 00:00:00,2.857,71.02,
2014-5-14 00:00:00,0.582,71.02,
2014-5-15 00:00:00,1.186,71.02,
2014-5-16 00:00:00,4.975,71.02,
2014-5-17 00:00:00,9.390,71.02,
2014-5-18 00:00:00,1.896,71.02,
2014-5-19 00:00:00,0.016,71.02,
2014-5-20 00:00:00,0,71.02,
2014-5-21 00:00:00,1.074,71.02,
2014-5-22 00:00:00,1.630,71.02,
2014-5-23 00:00:00,2.952,71.02,
2014-5-24 00:00:00,1.055,71.02,
2014-5-25 00:00:00,0.315,71.02,
2014-5-26 00:00:00,6.267,71.02,
2014-5-27 00:00:00,3.197,71.02,
2014-5-28 00:00:00,3.538,71.02,
2014-5-29 00:00:00,10.532,71.02,
2014-5-30 00:00:00,3.414,71.02,
2014-6-1 00:00:00,2.676,71.02,
2014-6-2 00:00:00,11.088,71.02,
2014-6-3 00:00:00,9.634,71.02,
2014-6-4 00:00:00,11.019,71.02,
2014-6-5 00:00:00,3.322,71.02,
2014-6-6 00:00:00,2.043,71.02,
2014-6-7 00:00:00,12.931,71.02,
2014-6-8 00:00:00,4.844,71.02,
2014-6-9 00:00:00,5.975,71.02,
2014-6-10 00:00:00,8.579,71.02,
2014-6-11 00:00:00,18.580,71.02,
2014-6-12 00:00:00,4.221,71.02,
2014-6-13 00:00:00,0.301,71.02,
2014-6-14 00:00:00,0.660,71.02,
2014-6-15 00:00:00,2.349,71.02,
2014-6-16 00:00:00,9.407,71.02,
2014-6-17 00:00:00,3.749,71.02,
2014-6-18 00:00:00,0.368,71.02,
2014-6-19 00:00:00,0.002,71.02,
2014-6-20 00:00:00,0.475,71.02,
2014-6-21 00:00:00,0.836,71.02,
2014-6-22 00:00:00,8.165,71.02,
2014-6-23 00:00:00,1.223,71.02,
2014-6-24 00:00:00,3.561,71.02,
2014-6-25 00:00:00,3.554,71.02,
2014-6-26 00:00:00,6.382,71.02,
2014-6-27 00:00:00,3.193,71.02,
2014-6-28 00:00:00,2.588,71.02,
2014-6-29 00:00:00,10.155,71.02,
2014-6-30 00:00:00,10.949,71.02,
2014-6-31 00:00:00,9.441,71.02,
2014-7-1 00:00:00,1.792,71.02,
2014-7-2 00:00:00,3.983,71.02,
2014-7-3 00:00:00,6.607,71.02,
2014-7-4 00:00:00,2.548,71.02,
2014-7-5 00:00:00,2.944,71.02,
2014-7-6 00:00:00,11.978,71.02,
2014-7-7 00:00:00,5.942,71.02,
2014-7-8 00:00:00,4.888,71.02,
2014-7-9 00:00:00,3.989,71.02,
2014-7-10 00:00:00,6.991,71.02,
2014-7-11 00:00:00,8.852,71.02,
2014-7-12 00:00:00,12.909,71.02,
2014-7-13 00:00:00,7.987,71.02,
2014-7-14 00:00:00,16.686,71.02,
2014-7-15 00:00:00,13.020,71.02,
2014-7-16 00:00:00,7.936,71.02,
2014-7-17 00:00:00,11.176,71.02,
2014-7-18 00:00:00,8.562,71.02,
2014-7-19 00:00:00,6.440,71.02,
2014-7-20 00:00:00,9.580,71.02,
2014-7-21 00:00:00,4.316,71.02,
2014-7-22 00:00:00,3.669,71.02,
2014-7-23 00:00:00,13.060,71.02,
2014-7-24 00:00:00,13.085,71.02,
2014-7-25 00:00:00,12.971,71.02,
2014-7-26 00:00:00,6.876,71.02,
2014-7-27 00:00:00,10.073,71.02,
2014-7-28 00:00:00,2.470,71.02,
2014-7-29 00:00:00,2.474,71.02,
2014-7-30 00:00:00,5.972,71.02,
2014-7-31 00:00:00,6.279,71.02,
2014-8-1 00:00:00,7.051,71.02,
2014-8-2 00:00:00,8.520,71.02,
2014-8-3 00:00:00,3.304,71.02,
2014-8-4 00:00:00,8.849,71.02,
2014-8-5 00:00:00,15.596,71.02,
2014-8-6 00:00:00,2.029,71.02,
2014-8-7 00:00:00,3.847,71.02,
2014-8-8 00:00:00,3.161,71.02,
2014-8-9 00:00:00,5.777,71.02,
2014-8-10 00:00:00,4.981,71.02,
2014-8-11 00:00:00,13.118,71.02,
2014-8-12 00:00:00,13.239,71.02,
2014-8-13 00:00:00,11.795,71.02,
2014-8-14 00:00:00,9.022,71.02,
2014-8-15 00:00:00,4.027,71.02,
2014-8-16 00:00:00,4.563,71.02,
2014-8-17 00:00:00,8.791,71.02,
2014-8-18 00:00:00,10.479,71.02,
2014-8-19 00:00:00,16.810,71.02,
2014-8-20 00:00:00,14.667,71.02,
2014-8-21 00:00:00,9.803,71.02,
2014-8-22 00:00:00,7.760,71.02,
2014-8-23 00:00:00,12.986,71.02,
2014-8-24 00:00:00,4.855,71.02,
2014-8-25 00:00:00,12.230,71.02,
2014-8-26 00:00:00,0.834,71.02,
2014-8-27 00:00:00,7.070,71.02,
2014-8-28 00:00:00,3.660,71.02,
2014-8-29 00:00:00,7.015,71.02,
2014-8-30 00:00:00,3.726,71.02,
2014-9-1 00:00:00,10.740,71.02,
2014-9-2 00:00:00,10.077,71.02,
2014-9-3 00:00:00,16.320,71.02,
2014-9-4 00:00:00,30.032,71.02,
2014-9-5 00:00:00,5.341,71.02,
2014-9-6 00:00:00,3.068,71.02,
2014-9-7 00:00:00,7.881,71.02,
2014-9-8 00:00:00,0.473,71.02,
2014-9-9 00:00:00,5.118,71.02,
2014-9-10 00:00:00,2.806,71.02,
2014-9-11 00:00:00,7.941,71.02,
2014-9-12 00:00:00,13.473,71.02,
2014-9-13 00:00:00,5.058,71.02,
2014-9-14 00:00:00,9.077,71.02,
2014-9-15 00:00:00,6.232,71.02,
2014-9-16 00:00:00,10.924,71.02,
2014-9-17 00:00:00,17.003,71.02,
2014-9-18 00:00:00,17.665,71.02,
2014-9-19 00:00:00,15.090,71.02,
2014-9-20 00:00:00,9.908,71.02,
2014-9-21 00:00:00,4.922,71.02,
2014-9-22 00:00:00,4.526,71.02,
2014-9-23 00:00:00,4.872,71.02,
2014-9-24 00:00:00,19.749,71.02,
2014-9-25 00:00:00,6.589,71.02,
2014-9-26 00:00:00,15.770,71.02,
2014-9-27 00:00:00,18.848,71.02,
2014-9-28 00:00:00,5.662,71.02,
2014-9-29 00:00:00,12.091,71.02,
2014-9-30 00:00:00,12.914,71.02,
2014-9-31 00:00:00,16.819,71.02,
2014-10-1 00:00:00,13.831,71.02,
2014-10-2 00:00:00,6.870,71.02,
2014-10-3 00:00:00,4.917,71.02,
2014-10-4 00:00:00,4.984,71.02,
2014-10-5 00:00:00,24.089,71.02,
2014-10-6 00:00:00,5.055,71.02,
2014-10-7 00:00:00,9.803,71.02,
2014-10-8 00:00:00,9.488,71.02,
2014-10-9 00:00:00,6.515,71.02,
2014-10-10 00:00:00,9.490,71.02,
2014-10-11 00:00:00,7.865,71.02,
2014-10-12 00:00:00,14.144,71.02,
2014-10-13 00:00:00,10.120,71.02,
2014-10-14 00:00:00,11.137,71.02,
2014-10-15 00:00:00,13.182,71.02,
2014-10-16 00:00:00,10.277,71.02,
2014-10-17 00:00:00,15.622,71.02,
2014-10-18 00:00:00,6.769,71.02,
2014-10-19 00:00:00,8.729,71.02,
2014-10-20 00:00:00,17.821,71.02,
2014-10-21 00:00:00,22.364,71.02,
2014-10-22 00:00:00,22.032,71.02,
2014-10-23 00:00:00,18.625,71.02,
2014-10-24 00:00:00,13.160,71.02,
2014-10-25 00:00:00,8.693,71.02,
2014-10-26 00:00:00,13.183,71.02,
2014-10-27 00:00:00,11.020,71.02,
2014-10-28 00:00:00,17.816,71.02,
2014-10-29 00:00:00,16.403,71.02,
2014-10-30 00:00:00,13.594,71.02,
2014-11-1 00:00:00,17.323,71.02,
2014-11-2 00:00:00,10.080,71.02,
2014-11-3 00:00:00,7.963,71.02,
2014-11-4 00:00:00,5.549,71.02,
2014-11-5 00:00:00,15.095,71.02,
2014-11-6 00:00:00,2.699,71.02,
2014-11-7 00:00:00,12.156,71.02,
2014-11-8 00:00:00,10.669,71.02,
2014-11-9 00:00:00,4.882,71.02,
2014-11-10 00:00:00,8.076,71.02,
2014-11-11 00:00:00,2.282,71.02,
2014-11-12 00:00:00,3.848,71.02,
2014-11-13 00:00:00,12.265,71.02,
2014-11-14 00:00:00,5.277,71.02,
2014-11-15 00:00:00,11.803,71.02,
2014-11-16 00:00:00,21.746,71.02,
2014-11-17 00:00:00,6.386,71.02,
2014-11-18 00:00:00,20.699,71.02,
2014-11-19 00:00:00,12.282,71.02,
2014-11-20 00:00:00,22.915,71.02,
2014-11-21 00:00:00,27.626,71.02,
2014-11-22 00:00:00,22.066,71.02,
2014-11-23 00:00:00,17.308,71.02,
2014-11-24 00:00:00,20.243,71.02,
2014-11-25 00:00:00,15.944,71.02,
2014-11-26 00:00:00,25.612,71.02,
2014-11-27 00:00:00,4.412,71.02,
2014-11-28 00:00:00,23.822,71.02,
2014-11-29 00:00:00,18.392,71.02,
2014-11-30 00:00:00,6.030,71.02,
2014-11-31 00:00:00,8.648,71.02,
2015-0-1 00:00:00,4.853,71.02,
2015-0-2 00:00:00,6.753,71.02,
2015-0-3 00:00:00,1.824,71.02,
2015-0-4 00:00:00,5.043,71.02,
2015-0-5 00:00:00,6.379,71.02,
2015-0-6 00:00:00,15.418,71.02,
2015-0-7 00:00:00,16.353,71.02,
2015-0-8 00:00:00,24.743,71.02,
2015-0-9 00:00:00,16.718,71.02,
2015-0-10 00:00:00,6.074,71.02,
2015-0-11 00:00:00,2.425,71.02,
2015-0-12 00:00:00,2.972,71.02,
2015-0-13 00:00:00,5.594,71.02,
2015-0-14 00:00:00,0.193,71.02,
2015-0-15 00:00:00,0.835,71.02,
2015-0-16 00:00:00,0.522,71.02,
2015-0-17 00:00:00,1.935,71.02,
2015-0-18 00:00:00,0.609,71.02,
2015-0-19 00:00:00,0.789,71.02,
2015-0-20 00:00:00,1.668,71.02,
2015-0-21 00:00:00,13.241,71.02,
2015-0-22 00:00:00,13.430,71.02,
2015-0-23 00:00:00,4.294,71.02,
2015-0-24 00:00:00,0.974,71.02,
2015-0-25 00:00:00,1.793,71.02,
2015-0-26 00:00:00,19.111,71.02,
2015-0-27 00:00:00,3.729,71.02,
2015-0-28 00:00:00,0,71.02,
2015-0-29 00:00:00,1.191,71.02,
2015-0-30 00:00:00,12.343,71.02,
2015-0-31 00:00:00,9.708,71.02,
2015-1-1 00:00:00,6.385,71.02,
2015-1-2 00:00:00,0.012,71.02,
2015-1-3 00:00:00,0.183,71.02,
2015-1-4 00:00:00,2.992,71.02,
2015-1-5 00:00:00,7.519,71.02,
2015-1-6 00:00:00,4.437,71.02,
2015-1-7 00:00:00,4.368,71.02,
2015-1-8 00:00:00,4.589,71.02,
2015-1-9 00:00:00,8.242,71.02,
2015-1-10 00:00:00,3.526,71.02,
2015-1-11 00:00:00,0.007,71.02,
2015-1-12 00:00:00,0.361,71.02,
2015-1-13 00:00:00,0.857,71.02,
2015-1-14 00:00:00,1.122,71.02,
2015-1-15 00:00:00,4.978,71.02,
2015-1-16 00:00:00,5.947,71.02,
2015-1-17 00:00:00,9.044,71.02,
2015-1-18 00:00:00,22.088,71.02,
2015-1-19 00:00:00,0.874,71.02,
2015-1-20 00:00:00,0.291,71.02,
2015-1-21 00:00:00,0.052,71.02,
2015-1-22 00:00:00,0.491,71.02,
2015-1-23 00:00:00,0.972,71.02,
2015-1-24 00:00:00,0,71.02,
2015-1-25 00:00:00,1.822,71.02,
2015-1-26 00:00:00,2.271,71.02,
2015-1-27 00:00:00,7.011,71.02,
2015-1-28 00:00:00,6.645,71.02,
2015-2-1 00:00:00,0.696,71.02,
2015-2-2 00:00:00,3.812,71.02,
2015-2-3 00:00:00,2.289,71.02,
2015-2-4 00:00:00,4.567,71.02,
2015-2-5 00:00:00,7.095,71.02,
2015-2-6 00:00:00,3.448,71.02,
2015-2-7 00:00:00,17.960,71.02,
2015-2-8 00:00:00,9.606,71.02,
2015-2-9 00:00:00,13.148,71.02,
2015-2-10 00:00:00,6.088,71.02,
2015-2-11 00:00:00,13.824,71.02,
2015-2-12 00:00:00,1.007,71.02,
2015-2-13 00:00:00,0.910,71.02,
2015-2-14 00:00:00,1.902,71.02,
2015-2-15 00:00:00,1.080,71.02,
